UID,SITE_ID,VISIT_NO,INDEX_NLA,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,COMID2012,ELEVATION,EPA_REG,LAKE_ORIGIN,STATE,WGT_ALL,REF_NLA12_NUTR,RT_NLA12,RT_NLA12_BENT,RT_NLA12_ZOOP,CHLX_RESULT,CHLX_UNITS,INDEX_SITE_DEPTH,INDEX_LAT_DD,INDEX_LON_DD,COLOR_RESULT,COLOR_UNITS,CHLORIDE_RESULT,CHLORIDE_UNITS,NTL_RESULT,NTL_UNITS,PTL_RESULT,PTL_UNITS,BENT_COND,MMI_BENT_NLA12,ZOOP_COND,MMI_ZOOP_NLA6,AMITOTAL,HORIZDD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,VERTDD,MICX_RESULT,MICX_UNITS,ATRAZINE_RESULT,ATRAZINE_UNITS,TOTALHG_RESULT,TOTALHG_UNITS,METHYLMERCURY_RESULT,METHYLMERCURY_UNITS
8783,NLA12_WA-110,1,Y,WMTNS,WMT,7.185010315,23993899,63.56,Region_10,NATURAL,WA,638.1505106,,S,S,S,1.872,ug/L,7,47.40992,-122.78467,15,APHA Pt-Co,1.901,mg/L,0.154,mg/L,19,ug/L,Good,70.8,Good,71.5,0.115,0.3,1.548722396,1.220056782,0.574774775,1.099353357,0.02,0,ppb,0,ppb,211.45,ng/g,5.5,ng/g
1000136,NLA12_WA-111,1,Y,WMTNS,XER,76.6528835,23078085,375.52,Region_10,MAN_MADE,WA,20.87943929,,S,S,S,1.568,ug/L,19.05,47.9186,-120.16365,22,APHA Pt-Co,7.153,mg/L,0.64,mg/L,16,ug/L,Fair,46.4,Good,68.88,0.3575,0,2.145189352,1.041913609,0.483333333,0.766209766,0,0,ppb,0,ppb,23.56,ng/g,0.12,ng/g
7257,NLA12_WA-112,1,Y,WMTNS,WMT,27.00039438,23050457,713.93,Region_10,NATURAL,WA,60.96158871,R,S,S,S,45.33333333,ug/L,8.4,48.42007,-117.6623,50,APHA Pt-Co,0.52,mg/L,0.523,mg/L,93,ug/L,Poor,40,Fair,63,0.345,0,1.631984917,1.180163842,0,1.064072462,0,0,ppb,0,ppb,141.03,ng/g,8.5,ng/g
8319,NLA12_WA-114,1,Y,WMTNS,WMT,109.4043479,23994415,0,Region_10,MAN_MADE,WA,15.37306086,,T,T,T,5.162666667,ug/L,3.9,47.03856,-122.91002,20,APHA Pt-Co,17.864,mg/L,0.591,mg/L,92,ug/L,Poor,28.8,Poor,51.48,0.6625,0,0.973061993,0.609408411,0.77654321,0.528580618,0,0.08391,ppb,0,ppb,13.74,ng/g,0.26,ng/g
8391,NLA12_WA-115,1,Y,WMTNS,WMT,4.119474272,23043945,774.44,Region_10,NATURAL,WA,39.64053551,,S,S,S,1.608,ug/L,11.6,48.95884,-118.12679,8,APHA Pt-Co,0.601,mg/L,0.444,mg/L,50,ug/L,Good,57.6,Poor,51.53,0.9425,0,0.357800266,1.091417776,0.192857143,1.493135949,0,0.08574,ppb,0.06,ppb,168.27,ng/g,0.61,ng/g
8495,NLA12_WA-116,1,Y,WMTNS,XER,53.06614387,24411863,263.5,Region_10,MAN_MADE,WA,16.38878096,,S,S,S,4.432,ug/L,33,46.94311,-119.27392,8,APHA Pt-Co,22.932,mg/L,0.724,mg/L,22,ug/L,Good,58.9,Good,68.32,0.2025,0.1,2.462994151,1.150802965,0.025816649,0.81040417,0.39,0.0826,ppb,0,ppb,18.31,ng/g,0.08,ng/g
6925,NLA12_WA-118,1,Y,WMTNS,WMT,6.426579912,23979240,180.87,Region_10,NATURAL,WA,39.64053551,,S,S,S,1.7,ug/L,5.1,47.35136,-121.99121,8,APHA Pt-Co,2.081,mg/L,0.585,mg/L,28,ug/L,Fair,48,Good,66.63,0.3925,0,0.860914248,NA,0.356321839,NA,0,0.09636,ppb,0,ppb,NA,NA,NA,NA
8444,NLA12_WA-120,1,Y,WMTNS,WMT,20.6216049,23037128,692.24,Region_10,NATURAL,WA,15.37306086,,S,S,S,1.4868,ug/L,10.6,48.29292,-118.32172,14,APHA Pt-Co,0.641,mg/L,0.239,mg/L,50,ug/L,Poor,38.8,Fair,64.1,0.755,0,0.540948645,0.47288649,0.32972973,0.466672646,0,0.07657,ppb,0,ppb,41.94,ng/g,0.09,ng/g
6984,NLA12_WA-121,1,Y,WMTNS,WMT,22.5790224,24539518,139.8,Region_10,NATURAL,WA,15.37306086,,T,T,T,4.986666667,ug/L,13.3,47.85381,-122.2429,12,APHA Pt-Co,5.561,mg/L,0.348,mg/L,9,ug/L,Not Assessed,NA,Good,73.13,0.305,0,0.841709421,0.515661042,0.850990099,0.411219166,0,0.09413,ppb,0,ppb,464.11,ng/g,4.6,ng/g
8442,NLA12_WA-124,1,Y,WMTNS,XER,48.09134437,23062164,729.74,Region_10,NATURAL,WA,15.37306086,R,R,R,R,41.84,ug/L,13.8,48.03694,-118.89383,14,APHA Pt-Co,2.103,mg/L,0.746,mg/L,25,ug/L,Poor,20.5,Fair,60.18,0.24,1.58,1.022033369,0.490598891,0.306170421,0.349180501,0.5,0.36559,ppb,0,ppb,67.15,ng/g,0.36,ng/g
8182,NLA12_WA-125,1,Y,WMTNS,WMT,7.674700246,23862965,10.82,Region_10,NATURAL,WA,39.64053551,R,S,S,S,3.98,ug/L,4.3,47.13578,-124.04855,5,APHA Pt-Co,5.901,mg/L,0.228,mg/L,72,ug/L,Good,55.7,Fair,60.8,0.7025,0,0.726233957,0.843614207,0.255172414,0.891852364,0,0.08709,ppb,0,ppb,93.14,ng/g,1.8,ng/g
7256,NLA12_WA-126,1,Y,WMTNS,WMT,16.2302139,22999207,1091.55,Region_10,NATURAL,WA,18.30649187,R,S,S,S,6.331428571,ug/L,6.8,48.40608,-117.18105,18,APHA Pt-Co,0.166,mg/L,0.171,mg/L,40,ug/L,Good,79,Good,69.23,0.1975,0,0.621545969,0.621394091,0.115384615,0.655644221,0,0,ppb,0,ppb,179.49,ng/g,2.1,ng/g
1000113,NLA12_WA-129,1,Y,WMTNS,WMT,1.588325787,24245679,1083.13,Region_10,NATURAL,WA,186.4166667,R,R,R,R,1.858285714,ug/L,7.5,46.15515,-121.7016,12,APHA Pt-Co,0.47,mg/L,0.035,mg/L,85,ug/L,Good,58.2,Good,75.13,0.6425,0,0.978818039,0.864118368,0,0.815823076,0,0,ppb,0,ppb,15.31,ng/g,0.17,ng/g
1000134,NLA12_WA-131,1,Y,WMTNS,XER,8.691569116,24392139,714.72,Region_10,MAN_MADE,WA,39.64053551,,S,S,S,2.176,ug/L,8.7,48.3939,-120.18445,28,APHA Pt-Co,4.344,mg/L,1.159,mg/L,95,ug/L,Fair,45.9,Fair,58.97,0.4475,0,1.936971285,0.666430284,0.718699187,0.293068565,0,0.0388,ppb,0,ppb,60.98,ng/g,1.1,ng/g
7956,NLA12_WA-133,1,Y,WMTNS,WMT,26.39549299,23955131,47.75,Region_10,NATURAL,WA,15.37306086,,S,S,S,9.92,ug/L,2.9,48.56796,-123.07337,30,APHA Pt-Co,13.604,mg/L,0.749,mg/L,62,ug/L,Poor,40.1,Poor,49.17,0.56,0,0.906893727,0.647862514,0.461320755,0.571444612,0,0,ppb,0,ppb,187.92,ng/g,1.1,ng/g
8657,NLA12_WA-133,2,N,WMTNS,WMT,26.39549299,23955131,47.75,Region_10,NATURAL,WA,15.37306086,,S,S,S,8.16,ug/L,2.8,48.56794,-123.07359,35,APHA Pt-Co,14.144,mg/L,0.861,mg/L,53,ug/L,Poor,41.1,Fair,57.35,0.705,0,0.707273633,0.61315128,0.391666667,0.594440359,0,0,ppb,0,ppb,NA,NA,NA,NA
7055,NLA12_WA-138,1,Y,WMTNS,WMT,23.96914436,24539698,78.49,Region_10,NATURAL,WA,15.37306086,,S,S,S,3.136,ug/L,13.8,47.59297,-122.12478,20,APHA Pt-Co,5.392,mg/L,0.279,mg/L,12,ug/L,Poor,30.1,Poor,53.18,0.6025,0,1.23619726,0.615476948,0.747972973,0.412814723,0,0,ppb,0,ppb,282.61,ng/g,1.7,ng/g
7148,NLA12_WA-141,1,Y,WMTNS,WMT,49.74845844,23994105,10.43,Region_10,NATURAL,WA,15.37306086,,S,S,S,2.453333333,ug/L,4.1,47.24567,-122.75572,20,APHA Pt-Co,2.747,mg/L,0.31,mg/L,23,ug/L,Fair,47.1,Good,66.25,0.915,0,1.228563781,0.865330749,0.570717132,0.763310746,0,0.92986,ppb,0,ppb,206.35,ng/g,1.1,ng/g
8291,NLA12_WA-146,1,Y,WMTNS,WMT,3.978646868,23748728,1021.62,Region_10,NATURAL,WA,186.4166667,R,S,S,S,1.429333333,ug/L,5.2,46.42242,-121.5965,15,APHA Pt-Co,0.361,mg/L,0.141,mg/L,34,ug/L,Fair,49.9,Good,75.22,0.54,8.57,0.257475269,0.738705449,0.317405765,0.97099423,2.22,0.07763,ppb,0,ppb,43.19,ng/g,0.89,ng/g
1000194,NLA12_WA-147,1,Y,WMTNS,WMT,2.415809489,23070589,507.68,Region_10,NATURAL,WA,186.4166667,R,S,S,S,1.385806452,ug/L,7.5,48.23028,-119.7758,15,APHA Pt-Co,2.69,mg/L,0.456,mg/L,41,ug/L,Good,56.9,Good,76.37,0.805,0,0.501186838,0.803564566,0.342857143,0.964606159,0,0.04256,ppb,0,ppb,56.29,ng/g,3.2,ng/g
8627,NLA12_WA-151,1,Y,WMTNS,WMT,1941.752653,24260671,221.36,Region_10,MAN_MADE,WA,16.38878096,R,R,B,R,0.652,ug/L,58.5,48.66001,-121.67774,15,APHA Pt-Co,0.279,mg/L,0.014,mg/L,15,ug/L,Not Assessed,NA,Good,66.98,0.035,5.55,1.523866601,1.383056185,0.126271186,1.4457371,1.87,0,ppb,0,ppb,139.2,ng/g,1,ng/g
8782,NLA12_WA-154,1,Y,WMTNS,WMT,1.958066912,24284202,151.66,Region_10,NATURAL,WA,186.4166667,R,S,S,S,10.432,ug/L,2.8,46.83115,-122.44663,25,APHA Pt-Co,2.685,mg/L,0.534,mg/L,53,ug/L,Good,68.9,Poor,43.5,0.21,0,0.407189401,1.018596189,0.366666667,1.289948214,0,0.0901,ppb,0,ppb,116.5,ng/g,1.3,ng/g
6983,NLA12_WA-157,1,Y,WMTNS,WMT,24.15062039,24290080,220.28,Region_10,NATURAL,WA,15.37306086,R,R,B,R,1.744,ug/L,1.4,47.47126,-123.17083,25,APHA Pt-Co,1.175,mg/L,0.099,mg/L,25,ug/L,Good,55,Good,72.27,0.4375,0,1.261071385,0.785310743,0,0.636486721,0,0.10234,ppb,0,ppb,61.22,ng/g,0.75,ng/g
8552,NLA12_WA-159,1,Y,WMTNS,XER,4.586157325,24428741,343.08,Region_10,NATURAL,WA,39.64053551,,S,S,S,7.552,ug/L,12.6,46.6226,-120.55459,15,APHA Pt-Co,20.32,mg/L,0.536,mg/L,67,ug/L,Fair,53.7,Fair,64.05,0.1525,0,1.784837259,1.197115837,0.757692308,1.082680338,0,0.09496,ppb,0,ppb,40.35,ng/g,0.26,ng/g
1000023,NLA12_WI-101,1,Y,PLNLOW,TPL,1293.360842,13296360,258.46,Region_5,NATURAL,WI,19.6240585,,T,T,T,46.9,ug/L,9.5,42.96618,-89.24687,7.5,APHA Pt-Co,63.1,mg/L,1.06,mg/L,92,ug/L,Not Assessed,NA,Poor,10.43,0.015,0.4,0.152866846,0.189260403,0.851768173,0.242808195,0.07,3.18,ppb,0.06,ppb,66.33,ng/g,1.3,ng/g
1000154,NLA12_WI-101,2,N,PLNLOW,TPL,1293.360842,13296360,258.46,Region_5,NATURAL,WI,19.6240585,,T,T,T,77.2,ug/L,9.4,42.9665,-89.24718,5,APHA Pt-Co,66.5,mg/L,1.35,mg/L,57,ug/L,Good,41.7,Poor,26.4,0.147222222,0,0.635387649,0.647674506,0.900277008,0.775105347,0,2.325,ppb,0.07,ppb,NA,NA,NA,NA
1000028,NLA12_WI-102,1,Y,PLNLOW,TPL,314.752087,13290898,262.37,Region_5,NATURAL,WI,19.6240585,,S,S,S,1.27,ug/L,20.1,43.9597,-88.44731,5,APHA Pt-Co,53.7,mg/L,0.8,mg/L,10,ug/L,Good,56.3,Good,48.47,0.765,0,0.817638935,0.54431853,0.802941177,0.510377763,0,0,ppb,0,ppb,62.5,ng/g,0.61,ng/g
1000116,NLA12_WI-103,1,Y,PLNLOW,UMW,26.1330714,2647022,286.83,Region_5,NATURAL,WI,416.7172224,,T,T,T,5.22,ug/L,7,45.31432,-92.56254,5,APHA Pt-Co,7,mg/L,0.8,mg/L,77,ug/L,Poor,43.6,Poor,55.05,0.6,0,0.779173694,0.824163401,NA,0.899104444,0,0,ppb,0,ppb,72.89,ng/g,1.2,ng/g
1000121,NLA12_WI-104,1,Y,PLNLOW,UMW,422.1658539,167120870,497.98,Region_5,NATURAL,WI,172.1233455,,S,S,S,3.02,ug/L,15.8,45.99975,-89.52911,7.5,APHA Pt-Co,2,mg/L,0.27,mg/L,13,ug/L,Poor,37.7,Good,74.78,0.361111111,0,2.558196774,1.591412038,0.505050505,1.181010243,0,0,ppb,0,ppb,195.95,ng/g,3,ng/g
1000188,NLA12_WI-106,1,Y,PLNLOW,UMW,35.28672369,12991497,442.81,Region_5,NATURAL,WI,416.7172224,,S,S,S,7.43,ug/L,7.2,45.762525,-90.659699,110,APHA Pt-Co,1.5,mg/L,0.68,mg/L,24,ug/L,Poor,26.3,Good,65.82,0.7325,0,1.318647639,1.122114458,0.423423423,1.088335395,0,0,ppb,0.08,ppb,261.31,ng/g,2.2,ng/g
1000135,NLA12_WI-107,1,Y,PLNLOW,TPL,183.5186635,6866693,237.25,Region_5,NATURAL,WI,19.6240585,,S,S,S,20.4,ug/L,25.2,43.54434,-89.37643,5,APHA Pt-Co,17.9,mg/L,0.82,mg/L,27,ug/L,Good,46,Fair,41.5,0.302777778,0,0.502179988,0.398850112,0.738709677,0.422183962,0,0.212,ppb,0.11,ppb,40.55,ng/g,1.8,ng/g
1000109,NLA12_WI-108,1,Y,PLNLOW,UMW,577.5639511,2646860,310.94,Region_5,NATURAL,WI,19.6240585,,T,T,T,72.4,ug/L,9.2,45.3192,-92.42664,10,APHA Pt-Co,12.4,mg/L,0.97,mg/L,56,ug/L,Poor,42.5,Good,67.95,0.065,0,0.17305705,0.557091183,NA,0.794050319,0,1.094,ppb,0,ppb,105.5,ng/g,4.4,ng/g
8193,NLA12_WI-109,1,Y,PLNLOW,UMW,1780.118125,13394473,464.14,Region_5,MAN_MADE,WI,19.6240585,,S,S,S,22.1,ug/L,4.6,45.71267,-89.86323,45,APHA Pt-Co,3.9,mg/L,0.76,mg/L,49,ug/L,Fair,51.9,Good,71.9,0.5925,0.9,0.784049161,0.50758554,0,0.393490349,0.13,0.444,ppb,0,ppb,117.44,ng/g,1.4,ng/g
1000147,NLA12_WI-110,1,Y,PLNLOW,UMW,6.737154766,9036005,271.25,Region_5,NATURAL,WI,1889.659829,,S,S,S,2.58,ug/L,17,44.32343,-89.19051,2.5,APHA Pt-Co,2.5,mg/L,0.65,mg/L,15,ug/L,Fair,53.6,Fair,64.9,0.875,0,0.636641542,0.822118853,0.417441861,0.970947254,0,0,ppb,0,ppb,39.32,ng/g,0.34,ng/g
8430,NLA12_WI-111,1,Y,PLNLOW,UMW,83.48662559,6810874,256.59,Region_5,NATURAL,WI,153.8741775,,T,T,T,3.15,ug/L,6,44.89028,-88.47469,5,APHA Pt-Co,12,mg/L,0.89,mg/L,13,ug/L,Good,58.4,Fair,62.25,0.24,4.55,0.483465301,0.455315429,NA,0.468792154,0.35,2.06,ppb,0.08,ppb,185.98,ng/g,2,ng/g
1000108,NLA12_WI-112,1,Y,PLNLOW,UMW,12.3174475,6842791,320.42,Region_5,NATURAL,WI,85.56162495,,S,S,S,6.3,ug/L,3,45.62069,-88.0731,7.5,APHA Pt-Co,22.4,mg/L,0.91,mg/L,14,ug/L,Good,60.1,Good,71.72,0.334375,0.8,0.714049036,0.754288234,0.62863671,0.822382344,0.13,0.218,ppb,0,ppb,NA,NA,NA,NA
1000204,NLA12_WI-112,2,N,PLNLOW,UMW,12.3174475,6842791,320.42,Region_5,NATURAL,WI,85.56162495,,S,S,S,2.38,ug/L,3.6,45.62119,-88.0728,5,APHA Pt-Co,23,mg/L,0.85,mg/L,11,ug/L,Fair,52.4,Good,68.5,0.3325,0,1.120633029,0.912600442,0.72012987,0.859737436,0,0.426,ppb,0,ppb,NA,NA,NA,NA
1000039,NLA12_WI-113,1,Y,PLNLOW,UMW,7.476834304,6866469,240.76,Region_5,NATURAL,WI,61.51024902,,S,S,S,2.48,ug/L,15.5,43.8135,-89.30314,2.5,APHA Pt-Co,16.9,mg/L,1.67,mg/L,12,ug/L,Fair,55.8,Fair,60.43,1.338888889,0,1.556207698,0.968635351,0.406976744,0.719299397,0,0,ppb,0.09,ppb,51.6,ng/g,0.85,ng/g
8194,NLA12_WI-115,1,Y,PLNLOW,UMW,5.274373395,13393817,485.23,Region_5,NATURAL,WI,128.4687743,,T,T,T,19.6,ug/L,5,45.89981,-89.69553,15,APHA Pt-Co,144,mg/L,0.87,mg/L,32,ug/L,Not Assessed,NA,Good,70.73,0.4175,0,1.047539866,0.648795902,0.710248447,0.479057676,0,0,ppb,0,ppb,131.58,ng/g,1,ng/g
1000044,NLA12_WI-117,1,Y,PLNLOW,UMW,6.228535462,6864397,260.89,Region_5,NATURAL,WI,61.51024902,,S,S,S,4.53,ug/L,4.7,44.04256,-89.21638,10,APHA Pt-Co,11.1,mg/L,0.72,mg/L,18,ug/L,Good,69.9,Good,71.17,1.13,0.13,0.866207856,1.090247245,0.647145669,1.276061369,0.01,0,ppb,0.06,ppb,NA,NA,NA,NA
1000138,NLA12_WI-120,1,Y,PLNLOW,TPL,4.408780855,12164188,199.56,Region_5,NATURAL,WI,24.39880224,,T,T,T,57.2,ug/L,1,42.97236,-87.93643,7.5,APHA Pt-Co,170,mg/L,1.19,mg/L,44,ug/L,Not Assessed,NA,Poor,29.97,0,0,1.27539737,0.885676972,0.882352941,0.857802003,0,0,ppb,0,ppb,80.85,ng/g,0.3,ng/g
1000222,NLA12_WI-122,1,Y,PLNLOW,UMW,4.039632503,13634415,198.05,Region_5,NATURAL,WI,16.66067079,R,R,R,R,6.12,ug/L,1.8,43.17772,-90.67393,7.5,APHA Pt-Co,6.9,mg/L,0.58,mg/L,31,ug/L,Poor,37.2,Fair,61.07,0.695,4.3,0.542137879,0.544979092,0,0.580357594,0.52,0,ppb,0,ppb,NA,NA,NA,NA
1000119,NLA12_WI-127,1,Y,PLNLOW,UMW,6.264364681,13085151,227.65,Region_5,NATURAL,WI,16.66067079,,T,T,T,82.5,ug/L,1.1,44.76941,-91.9266,5,APHA Pt-Co,17.8,mg/L,3.87,mg/L,232,ug/L,Not Assessed,NA,Fair,61.7,0,0,2.011829403,1.12732449,0.216666667,0.731418416,0,18.06,ppb,0.16,ppb,17.64,ng/g,0.12,ng/g
1000144,NLA12_WI-128,1,Y,PLNLOW,UMW,1.720295418,9029903,245.03,Region_5,NATURAL,WI,214.1847151,,S,S,S,28.2,ug/L,4,44.67998,-88.71533,15,APHA Pt-Co,11.1,mg/L,0.87,mg/L,60,ug/L,Fair,54.1,Good,83.27,0.8125,0,0.760165006,0.888645442,0.346969697,1.01158161,0,0,ppb,0,ppb,126.51,ng/g,12,ng/g
1000127,NLA12_WI-129,1,Y,PLNLOW,TPL,2.078359922,12162224,242.54,Region_5,MAN_MADE,WI,84.92355742,,S,S,S,14.5,ug/L,2.1,43.42224,-87.95875,7.5,APHA Pt-Co,15.2,mg/L,0.87,mg/L,25,ug/L,Fair,35.3,Good,59.33,0.65,0,1.217134835,0.979014006,0.603896104,0.851990825,0,0,ppb,0.1,ppb,45.8,ng/g,0.45,ng/g
1000082,NLA12_WI-131,1,Y,PLNLOW,UMW,116.9707289,13393429,498.67,Region_5,NATURAL,WI,109.2550465,,S,S,S,20.3,ug/L,7.5,45.97241,-89.39159,15,APHA Pt-Co,1.5,mg/L,0.019,mg/L,24,ug/L,Good,62.3,Good,71.07,0.6775,0,1.214002772,1.013544225,0.624561404,0.970947254,0,0,ppb,0,ppb,154.64,ng/g,2.2,ng/g
8427,NLA12_WI-132,1,Y,PLNLOW,UMW,35.5196245,13062989,179.8,Region_5,MAN_MADE,WI,36.75612441,,T,T,T,71.3,ug/L,1,44.7008,-87.50265,35,APHA Pt-Co,43.7,mg/L,1.52,mg/L,109,ug/L,Good,70.6,Good,70.63,0.2625,0,0.967981247,0.536280417,0.314285714,0.342184054,0,0.685,ppb,0.08,ppb,104.6,ng/g,1.6,ng/g
8426,NLA12_WI-133,1,Y,PLNLOW,TPL,13.08617793,12172970,224.03,Region_5,NATURAL,WI,11.27556298,,S,S,S,15.9,ug/L,15.2,44.29538,-87.73398,25,APHA Pt-Co,18.3,mg/L,1.33,mg/L,25,ug/L,Good,50.4,Fair,42.88,1.038888889,0,3.473204625,1.721498284,0.65915493,1.172974589,0,3.83,ppb,0.07,ppb,129.71,ng/g,1,ng/g
7808,NLA12_WI-134,1,Y,PLNLOW,TPL,11.64191623,13296380,287.97,Region_5,NATURAL,WI,11.27556298,,T,T,T,582,ug/L,1.7,42.94666,-89.40969,25,APHA Pt-Co,12.2,mg/L,10.3,mg/L,1730,ug/L,Not Assessed,NA,Fair,38.25,0,2.49,0.107722339,0.045542817,0.433333333,0.023156614,0.2,66.69,ppb,0.12,ppb,80,ng/g,1.2,ng/g
8429,NLA12_WI-135,1,Y,PLNLOW,UMW,44.00941166,1797479,335.9,Region_5,NATURAL,WI,88.85033082,,S,S,S,7.15,ug/L,3,46.5601,-91.39449,12.5,APHA Pt-Co,1.6,mg/L,0.78,mg/L,20,ug/L,Good,66.8,Good,67.22,1.0175,0,0.944042511,1.004792361,0.456097561,1.099266274,0,0.293,ppb,0.05,ppb,150,ng/g,1.7,ng/g
1000050,NLA12_WI-136,1,Y,PLNLOW,TPL,21.88736741,13290978,263.67,Region_5,NATURAL,WI,14.23263464,,S,S,S,6.22,ug/L,3.1,43.05438,-88.45565,10,APHA Pt-Co,111,mg/L,0.74,mg/L,21,ug/L,Good,61.5,Good,61.63,0.311111111,0,0.755244659,0.364984417,0.6,0.239305601,0,1.611,ppb,0.05,ppb,NA,NA,NA,NA
1000180,NLA12_WI-138,1,Y,PLNLOW,UMW,12.47640751,13131943,437.69,Region_5,NATURAL,WI,85.56162495,,T,T,T,10.7,ug/L,7.5,45.19406,-90.44115,12.5,APHA Pt-Co,8.7,mg/L,0.53,mg/L,17,ug/L,Fair,45.9,Fair,61.72,1.2125,0,1.598003512,1.098325399,0.648534386,0.903358528,0,0,ppb,0.12,ppb,251.61,ng/g,3.1,ng/g
6776,NLA12_WI-140,1,Y,PLNLOW,TPL,89.74163089,167120948,257.77,Region_5,NATURAL,WI,19.34532864,,S,S,S,13.3,ug/L,1,43.00018,-89.29027,12.5,APHA Pt-Co,69.9,mg/L,1.15,mg/L,75,ug/L,Fair,35.2,Fair,34.32,1.125,0.4,1.187443383,0.440776767,0.453557312,0.152081067,0.02,2.185,ppb,0.07,ppb,147.65,ng/g,2.2,ng/g
1000217,NLA12_WI-142,1,Y,PLNLOW,UMW,3.457499315,13117454,530.22,Region_5,NATURAL,WI,307.2557803,,S,S,S,14.7,ug/L,4.1,46.25151,-90.36765,NA,,0.28,mg/L,1.18,mg/L,36,ug/L,Good,64.5,Fair,59.95,0.2825,0,0.953841985,0.910581089,0,0.944400832,0,0,ppb,0,ppb,317.97,ng/g,1.7,ng/g
7735,NLA12_WI-144,1,Y,PLNLOW,UMW,3.767483919,9032317,361.8,Region_5,NATURAL,WI,214.1847151,,S,S,S,22.7,ug/L,2.5,44.92241,-89.03812,35,APHA Pt-Co,8,mg/L,0.9,mg/L,28,ug/L,Good,71.3,Poor,46.82,0.9275,0,0.823113083,0.602002604,0.668421053,0.522939612,0,2.054,ppb,0,ppb,109.38,ng/g,0.64,ng/g
1000193,NLA12_WI-147,1,Y,PLNLOW,UMW,10.23109018,2260859,329.41,Region_5,NATURAL,WI,85.56162495,,S,S,S,10.3,ug/L,2.2,46.34437,-91.75337,55,APHA Pt-Co,1.2,mg/L,1.16,mg/L,39,ug/L,Good,64.5,Fair,64.22,1.07,0,2.815897337,1.064169266,NA,0.207449083,0,0,ppb,0.05,ppb,210.88,ng/g,3.7,ng/g
1000118,NLA12_WI-151,1,Y,PLNLOW,UMW,6.207703343,13078395,410.27,Region_5,NATURAL,WI,128.4687743,R,R,R,R,8.11,ug/L,NA,45.73399,-91.57191,25,APHA Pt-Co,0.14,mg/L,0.54,mg/L,21,ug/L,Good,59.1,Good,83.2,0.8025,0,1.723137246,1.206575082,0.15,1.00944296,0,0,ppb,0,ppb,254.46,ng/g,2.2,ng/g
1000034,NLA12_WI-152,1,Y,PLNLOW,TPL,712.9395732,13294928,282.49,Region_5,NATURAL,WI,19.34532864,,S,S,S,5.15,ug/L,16.3,42.59883,-88.61124,5,APHA Pt-Co,62.5,mg/L,0.5,mg/L,24,ug/L,Good,58,Good,48.05,0.6,0.38,0.842351711,0.414188338,0.792429422,0.278879945,0.04,0.22,ppb,0.18,ppb,65.48,ng/g,0.31,ng/g
1000218,NLA12_WI-153,1,Y,PLNLOW,UMW,1.757989243,13108769,205.22,Region_5,NATURAL,WI,69.2348681,,S,S,S,146,ug/L,2.4,44.434367,-92.07105,90,APHA Pt-Co,6.4,mg/L,2.16,mg/L,155,ug/L,Poor,42.6,Fair,59.53,0,2,1.021123809,0.890603381,0.520149254,0.8772093,0.8,0.186,ppb,0.08,ppb,133.62,ng/g,2.6,ng/g
1000083,NLA12_WI-154,1,Y,PLNLOW,UMW,1.656868354,9028511,517.88,Region_5,NATURAL,WI,307.2557803,R,R,R,R,21.3,ug/L,8.1,45.39135,-89.17907,150,APHA Pt-Co,0.18,mg/L,0.89,mg/L,35,ug/L,Good,67.5,Good,86.32,0.555555556,0,0.973242238,0.740871188,0.065217391,0.664509212,0,0,ppb,0,ppb,453.33,ng/g,2.2,ng/g
1000115,NLA12_WI-155,1,Y,PLNLOW,UMW,39.01473417,2646734,324.03,Region_5,NATURAL,WI,36.75612441,,S,S,S,18,ug/L,1.8,45.38518,-92.4752,7.5,APHA Pt-Co,20.9,mg/L,0.29,mg/L,20,ug/L,Poor,26.3,Good,70.42,1.25,0,1.280936611,0.98907839,0.257792208,0.896807375,0,0,ppb,0,ppb,77.71,ng/g,2.9,ng/g
1000223,NLA12_WI-157,1,Y,PLNLOW,UMW,14.8293549,13205684,277.38,Region_5,MAN_MADE,WI,6.190505164,,S,S,S,25.5,ug/L,5.7,43.53898,-90.96032,7.5,APHA Pt-Co,12.3,mg/L,0.73,mg/L,35,ug/L,Poor,42.4,Good,70.7,0.73,0,0.891672508,0.764009439,0.707692308,0.744250318,0,0.116,ppb,0.06,ppb,58.67,ng/g,0.61,ng/g
7943,NLA12_WI-161,1,Y,PLNLOW,UMW,1.084364692,9035979,271.25,Region_5,NATURAL,WI,214.1847151,,S,S,S,9.19,ug/L,3.9,44.331,-89.18304,7.5,APHA Pt-Co,10.6,mg/L,2.03,mg/L,24,ug/L,Poor,32.1,Good,69.2,1.33,0,1.426439909,1.108757943,0.467441861,1.010322491,0,0,ppb,0.09,ppb,103.85,ng/g,0.61,ng/g
1000185,NLA12_WI-163,1,Y,PLNLOW,UMW,54.62851452,1803593,363.01,Region_5,NATURAL,WI,109.2550465,,T,T,T,14.8,ug/L,3.5,46.47431,-92.04238,140,APHA Pt-Co,1.9,mg/L,1.57,mg/L,59,ug/L,Fair,47.1,Poor,54.27,0.58,0,1.126358935,0.840474334,NA,0.742111668,0,0.552,ppb,0.12,ppb,NA,NA,NA,NA
